Interference and Diffraction Data File Wed, Nov 03, 2021 4:28 PM
Sensor Position (Meters)	Light Intensity (Volts)
-0.01433	-0.02198
-0.01433	-0.02649
-0.01439	-0.02714
-0.01439	-0.02762
-0.01439	-0.02440
-0.01444	-0.02263
-0.01444	-0.02698
-0.01450	-0.02649
-0.01450	-0.02746
-0.01450	-0.02327
-0.01456	-0.02762
-0.01456	-0.02633
-0.01461	-0.02536
-0.01461	-0.02311
-0.01461	-0.02681
-0.01467	-0.02134
-0.01467	-0.02375
-0.01472	-0.02955
-0.01472	-0.02601
-0.01472	-0.02472
-0.01478	-0.02665
-0.01478	-0.02488
-0.01483	-0.02488
-0.01483	-0.02327
-0.01483	-0.02681
-0.01489	-0.02778
-0.01489	-0.02375
-0.01489	-0.02633
-0.01494	-0.02649
-0.01494	-0.02746
-0.01494	-0.02746
-0.01500	-0.02343
-0.01500	-0.02391
-0.01506	-0.02408
-0.01506	-0.02134
-0.01506	-0.02536
-0.01506	-0.02649
-0.01511	-0.02520
-0.01511	-0.02665
-0.01517	-0.02359
-0.01517	-0.02472
-0.01517	-0.02633
-0.01522	-0.02263
-0.01522	-0.02214
-0.01528	-0.02424
-0.01528	-0.02263
-0.01528	-0.02859
-0.01533	-0.02714
-0.01533	-0.02601
-0.01539	-0.02698
-0.01539	-0.02230
-0.01539	-0.02859
-0.01544	-0.02343
-0.01544	-0.02343
-0.01550	-0.02681
-0.01550	-0.02408
-0.01550	-0.02810
-0.01556	-0.02794
-0.01556	-0.02649
-0.01561	-0.02327
-0.01561	-0.02472
-0.01561	-0.02746
-0.01567	-0.02955
-0.01567	-0.02536
-0.01567	-0.02843
-0.01572	-0.02553
-0.01572	-0.02069
-0.01572	-0.02279
-0.01578	-0.02343
-0.01578	-0.02569
-0.01583	-0.02665
-0.01583	-0.02456
-0.01583	-0.02730
-0.01589	-0.02649
-0.01589	-0.02665
-0.01589	-0.02391
-0.01594	-0.02247
-0.01594	-0.02730
-0.01594	-0.02971
-0.01600	-0.02569
-0.01600	-0.02214
-0.01606	-0.01892
-0.01606	-0.02569
-0.01606	-0.02150
-0.01611	-0.02247
-0.01611	-0.02633
-0.01617	-0.03004
-0.01617	-0.02520
-0.01617	-0.02327
-0.01622	-0.02214
-0.01622	-0.02794
-0.01628	-0.02359
-0.01628	-0.02247
-0.01628	-0.02375
-0.01633	-0.02005
-0.01633	-0.02359
-0.01633	-0.02553
-0.01639	-0.02391
-0.01639	-0.02826
-0.01644	-0.02247
-0.01644	-0.02408
-0.01644	-0.02359
-0.01650	-0.02391
-0.01650	-0.03052
-0.01650	-0.02939
-0.01656	-0.02359
-0.01656	-0.02456
-0.01661	-0.02762
-0.01661	-0.02327
-0.01661	-0.02327
-0.01667	-0.02665
-0.01667	-0.02198
-0.01667	-0.02569
-0.01672	-0.02553
-0.01672	-0.02826
-0.01672	-0.02359
-0.01678	-0.02230
-0.01678	-0.02520
-0.01678	-0.02859
-0.01683	-0.02327
-0.01683	-0.02681
-0.01689	-0.02520
-0.01689	-0.02665
-0.01689	-0.02633
-0.01694	-0.02391
-0.01694	-0.02504
-0.01700	-0.02456
-0.01700	-0.02472
-0.01700	-0.02279
-0.01706	-0.02391
-0.01706	-0.02327
-0.01711	-0.02778
-0.01711	-0.02649
-0.01711	-0.02794
-0.01717	-0.02585
-0.01717	-0.02424
-0.01717	-0.02730
-0.01722	-0.02488
-0.01722	-0.02408
-0.01728	-0.02681
-0.01728	-0.02359
-0.01728	-0.02424
-0.01733	-0.02730
-0.01733	-0.02907
-0.01739	-0.02988
-0.01739	-0.02391
-0.01739	-0.02488
-0.01744	-0.02617
-0.01744	-0.02681
-0.01744	-0.02214
-0.01750	-0.02617
-0.01750	-0.02472
-0.01750	-0.02440
-0.01756	-0.02440
-0.01756	-0.02601
-0.01756	-0.02391
-0.01761	-0.02810
-0.01761	-0.02279
-0.01767	-0.02311
-0.01767	-0.02923
-0.01767	-0.02021
-0.01772	-0.02247
-0.01772	-0.02424
-0.01778	-0.02488
-0.01778	-0.02391
-0.01778	-0.02891
-0.01783	-0.02730
-0.01783	-0.02875
-0.01789	-0.02633
-0.01789	-0.02553
-0.01789	-0.02214
-0.01794	-0.02553
-0.01794	-0.02214
-0.01800	-0.02810
-0.01800	-0.02730
-0.01800	-0.02391
-0.01806	-0.02102
-0.01806	-0.02923
-0.01811	-0.02569
-0.01811	-0.02472
-0.01811	-0.02536
-0.01817	-0.02279
-0.01817	-0.02698
-0.01817	-0.02633
-0.01822	-0.02327
-0.01822	-0.02714
-0.01828	-0.02504
-0.01828	-0.02730
-0.01828	-0.02520
-0.01833	-0.02263
-0.01833	-0.02230
-0.01833	-0.02488
-0.01839	-0.02456
-0.01839	-0.02247
-0.01844	-0.02569
-0.01844	-0.02536
-0.01844	-0.02424
-0.01850	-0.02247
-0.01850	-0.02391
-0.01856	-0.02762
-0.01856	-0.02343
-0.01856	-0.02472
-0.01861	-0.02311
-0.01861	-0.02585
-0.01867	-0.02311
-0.01867	-0.02456
-0.01867	-0.02504
-0.01872	-0.02343
-0.01872	-0.02988
-0.01878	-0.02762
-0.01878	-0.02472
-0.01878	-0.02472
-0.01883	-0.02440
-0.01883	-0.02536
-0.01889	-0.02214
-0.01889	-0.02681
-0.01889	-0.02488
-0.01894	-0.02311
-0.01894	-0.02150
-0.01894	-0.02150
-0.01900	-0.02778
-0.01900	-0.02327
-0.01906	-0.02536
-0.01906	-0.02569
-0.01906	-0.02150
-0.01911	-0.02214
-0.01911	-0.02440
-0.01911	-0.02585
-0.01917	-0.03084
-0.01917	-0.02295
-0.01922	-0.02810
-0.01922	-0.03100
-0.01928	-0.02520
-0.01928	-0.02472
-0.01928	-0.02939
-0.01933	-0.02939
-0.01933	-0.02585
-0.01939	-0.02391
-0.01939	-0.02311
-0.01939	-0.02843
-0.01944	-0.02553
-0.01944	-0.02247
-0.01950	-0.02794
-0.01950	-0.02536
-0.01950	-0.02295
-0.01956	-0.02343
-0.01956	-0.02617
-0.01961	-0.02359
-0.01961	-0.02440
-0.01961	-0.02746
-0.01967	-0.02279
-0.01967	-0.03004
-0.01972	-0.02843
-0.01972	-0.02488
-0.01972	-0.02263
-0.01978	-0.02601
-0.01978	-0.02456
-0.01983	-0.02649
-0.01983	-0.02150
-0.01983	-0.02166
-0.01989	-0.02504
-0.01989	-0.02214
-0.01989	-0.02279
-0.01994	-0.02536
-0.01994	-0.02553
-0.02000	-0.02520
-0.02000	-0.02391
-0.02000	-0.02343
-0.02006	-0.03020
-0.02006	-0.02778
-0.02011	-0.02923
-0.02011	-0.02553
-0.02017	-0.02971
-0.02017	-0.02859
-0.02017	-0.02939
-0.02022	-0.02843
-0.02022	-0.02665
-0.02028	-0.02359
-0.02028	-0.03036
-0.02033	-0.02327
-0.02033	-0.02359
-0.02033	-0.02359
-0.02039	-0.02263
-0.02039	-0.02617
-0.02044	-0.02698
-0.02044	-0.02923
-0.02044	-0.02617
-0.02050	-0.02649
-0.02050	-0.02504
-0.02056	-0.02826
-0.02056	-0.02585
-0.02056	-0.02408
-0.02061	-0.02440
-0.02061	-0.02424
-0.02067	-0.02730
-0.02067	-0.02295
-0.02067	-0.02536
-0.02072	-0.02681
-0.02072	-0.02730
-0.02072	-0.02730
-0.02078	-0.02456
-0.02078	-0.02247
-0.02083	-0.02359
-0.02083	-0.02746
-0.02083	-0.02665
-0.02089	-0.02778
-0.02089	-0.02891
-0.02094	-0.02359
-0.02094	-0.02440
-0.02100	-0.02891
-0.02100	-0.02343
-0.02100	-0.02504
-0.02106	-0.02649
-0.02106	-0.02375
-0.02111	-0.02553
-0.02111	-0.02166
-0.02117	-0.02408
-0.02117	-0.03100
-0.02117	-0.02601
-0.02122	-0.02971
-0.02122	-0.02504
-0.02128	-0.03165
-0.02128	-0.02488
-0.02133	-0.02875
-0.02133	-0.02536
-0.02133	-0.02762
-0.02139	-0.02279
-0.02139	-0.02826
-0.02144	-0.02569
-0.02144	-0.02891
-0.02144	-0.02762
-0.02150	-0.02472
-0.02150	-0.02681
-0.02156	-0.02988
-0.02156	-0.02456
-0.02156	-0.02536
-0.02161	-0.02343
-0.02161	-0.02698
-0.02167	-0.02923
-0.02167	-0.02327
-0.02167	-0.02408
-0.02172	-0.02988
-0.02172	-0.02826
-0.02178	-0.02279
-0.02178	-0.02971
-0.02178	-0.02375
-0.02183	-0.02617
-0.02183	-0.02794
-0.02189	-0.02295
-0.02189	-0.02681
-0.02194	-0.02488
-0.02194	-0.02553
-0.02194	-0.02472
-0.02200	-0.02424
-0.02200	-0.02391
-0.02206	-0.02488
-0.02206	-0.02585
-0.02211	-0.02327
-0.02211	-0.02536
-0.02211	-0.02746
-0.02217	-0.02391
-0.02217	-0.02955
-0.02222	-0.02424
-0.02222	-0.02649
-0.02222	-0.02923
-0.02228	-0.02359
-0.02228	-0.02375
-0.02233	-0.02698
-0.02233	-0.02585
-0.02233	-0.02472
-0.02239	-0.02456
-0.02239	-0.02520
-0.02239	-0.02391
-0.02244	-0.02778
-0.02244	-0.02182
-0.02250	-0.02520
-0.02250	-0.02601
-0.02250	-0.02327
-0.02256	-0.02359
-0.02256	-0.02762
-0.02261	-0.02843
-0.02261	-0.02375
-0.02261	-0.02665
-0.02267	-0.02665
-0.02267	-0.03052
-0.02272	-0.03036
-0.02272	-0.02746
-0.02272	-0.02859
-0.02278	-0.02617
-0.02278	-0.02424
-0.02283	-0.02424
-0.02283	-0.02021
-0.02283	-0.02536
-0.02289	-0.02698
-0.02289	-0.02472
-0.02294	-0.02649
-0.02294	-0.02681
-0.02300	-0.02923
-0.02300	-0.02875
-0.02300	-0.02343
-0.02306	-0.02843
-0.02306	-0.02247
-0.02306	-0.02843
-0.02311	-0.02810
-0.02311	-0.02891
-0.02317	-0.02375
-0.02317	-0.02907
-0.02317	-0.02456
-0.02322	-0.02182
-0.02322	-0.02520
-0.02322	-0.02408
-0.02328	-0.02681
-0.02328	-0.02730
-0.02333	-0.02247
-0.02333	-0.02617
-0.02333	-0.02198
-0.02339	-0.02633
-0.02339	-0.02327
-0.02339	-0.02263
-0.02344	-0.02681
-0.02344	-0.02585
-0.02350	-0.02456
-0.02350	-0.02391
-0.02350	-0.02730
-0.02356	-0.02408
-0.02356	-0.02665
-0.02361	-0.02971
-0.02361	-0.02520
-0.02367	-0.02698
-0.02367	-0.02456
-0.02367	-0.02746
-0.02372	-0.02875
-0.02372	-0.02424
-0.02378	-0.02649
-0.02378	-0.02665
-0.02378	-0.02633
-0.02383	-0.02472
-0.02383	-0.02665
-0.02389	-0.02681
-0.02389	-0.03181
-0.02389	-0.02569
-0.02394	-0.02230
-0.02394	-0.02343
-0.02394	-0.02553
-0.02400	-0.02247
-0.02400	-0.02794
-0.02406	-0.02553
-0.02406	-0.02810
-0.02406	-0.02327
-0.02411	-0.02698
-0.02411	-0.02859
-0.02411	-0.02408
-0.02417	-0.02456
-0.02417	-0.02665
-0.02422	-0.02424
-0.02422	-0.02633
-0.02422	-0.02778
-0.02428	-0.02988
-0.02428	-0.03020
-0.02428	-0.02553
-0.02433	-0.02746
-0.02433	-0.02327
-0.02439	-0.02810
-0.02439	-0.02698
-0.02439	-0.02649
-0.02444	-0.02569
-0.02444	-0.02520
-0.02450	-0.02714
-0.02450	-0.02569
-0.02450	-0.02375
-0.02456	-0.02488
-0.02456	-0.02923
-0.02461	-0.02424
-0.02461	-0.02633
-0.02461	-0.02198
-0.02467	-0.02955
-0.02467	-0.02762
-0.02472	-0.02504
-0.02472	-0.02601
-0.02472	-0.02907
-0.02478	-0.02311
-0.02478	-0.02988
-0.02478	-0.02826
-0.02483	-0.02230
-0.02483	-0.02601
-0.02489	-0.03326
-0.02489	-0.02488
-0.02489	-0.02343
-0.02494	-0.02794
-0.02494	-0.02633
-0.02494	-0.02617
-0.02500	-0.02424
-0.02500	-0.02730
-0.02500	-0.02279
-0.02506	-0.02794
-0.02506	-0.02746
-0.02506	-0.02247
-0.02511	-0.02585
-0.02511	-0.02536
-0.02517	-0.02520
-0.02517	-0.02585
-0.02517	-0.02359
-0.02522	-0.02134
-0.02522	-0.02810
-0.02528	-0.02343
-0.02528	-0.02681
-0.02528	-0.02875
