Interference and Diffraction Data File Wed, Oct 20, 2021 5:23 PM
Sensor Position (Meters)	Light Intensity (Volts)
0.00194	0.00120
0.00194	-0.00041
0.00194	0.00200
0.00194	0.00023
0.00194	-0.00267
0.00194	0.00329
0.00194	-0.00315
0.00194	0.00072
0.00194	-0.00025
0.00194	0.00023
0.00200	-0.00122
0.00200	-0.00138
0.00200	-0.00202
0.00200	-0.00315
0.00200	-0.00106
0.00200	-0.00154
0.00200	-0.00347
0.00200	-0.00202
0.00200	-0.00508
0.00200	-0.00090
0.00206	-0.00122
0.00206	-0.00251
0.00206	0.00007
0.00206	-0.00170
0.00206	-0.00073
0.00206	-0.00170
0.00206	-0.00122
0.00206	0.00072
0.00206	0.00023
0.00206	0.00072
0.00211	-0.00396
0.00211	0.00055
0.00211	0.00039
0.00211	-0.00025
0.00211	-0.00138
0.00211	0.00249
0.00211	-0.00057
0.00211	0.00184
0.00211	0.00023
0.00211	0.00152
0.00217	-0.00009
0.00217	0.00313
0.00217	-0.00025
0.00217	0.00055
0.00217	-0.00025
0.00217	0.00055
0.00217	0.00072
0.00217	0.00055
0.00217	-0.00428
0.00217	0.00055
0.00222	0.00168
0.00222	-0.00315
0.00222	-0.00186
0.00222	-0.00106
0.00222	0.00007
0.00222	-0.00090
0.00222	-0.00009
0.00222	0.00039
0.00222	-0.00041
0.00222	-0.00380
0.00228	-0.00122
0.00228	-0.00186
0.00228	-0.00106
0.00228	0.00055
0.00228	-0.00299
0.00228	-0.00041
0.00228	-0.00428
0.00228	-0.00138
0.00228	-0.00283
0.00228	-0.00460
0.00233	-0.00267
0.00233	-0.00202
0.00233	0.00136
0.00233	0.00184
0.00233	-0.00218
0.00233	0.00007
0.00233	0.00249
0.00233	-0.00090
0.00233	-0.00202
0.00233	-0.00106
0.00233	-0.00138
0.00239	-0.00138
0.00239	-0.00041
0.00239	0.00104
0.00239	0.00088
0.00239	-0.00057
0.00239	0.00007
0.00239	-0.00444
0.00239	-0.00299
0.00239	0.00362
0.00239	0.00007
0.00244	-0.00186
0.00244	0.00136
0.00244	0.00023
0.00244	-0.00315
0.00244	-0.00170
0.00244	-0.00170
0.00244	-0.00283
0.00244	-0.00218
0.00244	-0.00154
0.00250	-0.00299
0.00250	-0.00122
0.00250	-0.00090
0.00250	-0.00122
0.00250	-0.00090
0.00250	-0.00235
0.00250	0.00039
0.00250	-0.00396
0.00250	-0.00331
0.00250	-0.00057
0.00250	0.00007
0.00256	-0.00267
0.00256	-0.00331
0.00256	-0.00122
0.00256	-0.00154
0.00256	-0.00396
0.00256	-0.00041
0.00256	-0.00283
0.00256	-0.00412
0.00256	-0.00170
0.00256	-0.00138
0.00261	-0.00299
0.00261	-0.00090
0.00261	-0.00444
0.00261	0.00281
0.00261	-0.00106
0.00261	-0.00396
0.00261	-0.00218
0.00261	-0.00025
0.00261	0.00120
0.00261	-0.00122
0.00267	-0.00218
0.00267	0.00039
0.00267	-0.00315
0.00267	0.00458
0.00267	-0.00428
0.00267	-0.00186
0.00267	-0.00267
0.00267	-0.00025
0.00267	-0.00138
0.00267	-0.00331
0.00267	-0.00460
0.00272	-0.00315
0.00272	-0.00283
0.00272	-0.00106
0.00272	0.00007
0.00272	-0.00202
0.00272	-0.00267
0.00272	-0.00009
0.00272	-0.00202
0.00272	-0.00122
0.00272	-0.00202
0.00278	-0.00283
0.00278	-0.00380
0.00278	-0.00251
0.00278	-0.01056
0.00278	-0.00235
0.00278	-0.00267
0.00278	-0.00235
0.00278	-0.00235
0.00278	-0.00009
0.00278	-0.00170
0.00278	-0.00218
0.00283	-0.00476
0.00283	-0.00122
0.00283	-0.00202
0.00283	-0.00460
0.00283	-0.00235
0.00283	-0.00283
0.00283	-0.00331
0.00283	-0.00267
0.00283	-0.00251
0.00283	-0.00251
0.00289	-0.00218
0.00289	-0.00202
0.00289	-0.00428
0.00289	-0.00106
0.00289	-0.00299
0.00289	-0.00235
0.00289	-0.00154
0.00289	-0.00235
0.00289	-0.00879
0.00289	-0.00363
0.00294	-0.00541
0.00294	-0.00235
0.00294	-0.00508
0.00294	-0.00122
0.00294	-0.00315
0.00294	-0.00476
0.00294	-0.00073
0.00294	-0.00412
0.00294	-0.00073
0.00294	-0.00412
0.00294	-0.00186
0.00300	-0.00380
0.00300	-0.00396
0.00300	-0.00428
0.00300	-0.00154
0.00300	-0.00315
0.00300	-0.00380
0.00300	-0.00331
0.00300	-0.00363
0.00300	-0.00589
0.00300	-0.00057
0.00306	-0.00057
0.00306	-0.00492
0.00306	-0.00251
0.00306	-0.00202
0.00306	-0.00057
0.00306	-0.00235
0.00306	-0.00138
0.00306	-0.00090
0.00306	-0.00186
0.00306	-0.00122
0.00311	-0.00444
0.00311	-0.00380
0.00311	-0.00122
0.00311	-0.00444
0.00311	-0.00347
0.00311	-0.00154
0.00311	-0.00186
0.00311	-0.00218
0.00311	-0.00492
0.00311	-0.00396
0.00311	-0.00202
0.00317	-0.00380
0.00317	-0.00154
0.00317	-0.00218
0.00317	-0.00283
0.00317	-0.00186
0.00317	-0.00106
0.00317	-0.00041
0.00317	-0.00363
0.00317	-0.00283
0.00317	-0.00380
0.00317	-0.00138
0.00322	-0.00267
0.00322	-0.00202
0.00322	-0.00251
0.00322	-0.00283
0.00322	0.00007
0.00322	-0.00283
0.00322	-0.00363
0.00322	-0.00122
0.00322	-0.00331
0.00322	-0.00541
0.00328	-0.00202
0.00328	-0.00235
0.00328	-0.00202
0.00328	-0.00009
0.00328	-0.00412
0.00328	-0.00202
0.00328	-0.00154
0.00328	-0.00138
0.00328	-0.00041
0.00328	-0.00025
0.00333	-0.00299
0.00333	-0.00331
0.00333	-0.00154
0.00333	-0.00363
0.00333	-0.00476
0.00333	-0.00009
0.00333	-0.00090
0.00333	0.00055
0.00333	-0.00090
0.00333	0.00152
0.00333	-0.00025
0.00339	0.00088
0.00339	0.00072
0.00339	-0.00025
0.00339	-0.00331
0.00339	0.00217
0.00339	0.00072
0.00339	0.00072
0.00339	0.00410
0.00339	0.00217
0.00339	-0.00073
0.00344	0.00120
0.00344	-0.00186
0.00344	-0.00090
0.00344	-0.00218
0.00344	0.00072
0.00344	-0.00009
0.00344	-0.00009
0.00344	-0.00073
0.00344	-0.00380
0.00344	0.00200
0.00350	-0.00170
0.00350	-0.00138
0.00350	-0.00444
0.00350	-0.00009
0.00350	0.00023
0.00350	-0.00073
0.00350	-0.00154
0.00350	-0.00122
0.00350	0.00007
0.00350	-0.00009
0.00356	-0.00396
0.00356	-0.00041
0.00356	0.00039
0.00356	-0.00106
0.00356	-0.00057
0.00356	-0.00025
0.00356	-0.00267
0.00356	-0.00235
0.00356	0.00394
0.00356	0.00072
0.00361	0.00184
0.00361	-0.00154
0.00361	0.00104
0.00361	0.00233
0.00361	0.00136
0.00361	0.00088
0.00361	0.00233
0.00361	0.00635
0.00361	0.00055
0.00361	0.00168
0.00361	0.00362
0.00367	0.00490
0.00367	0.00233
0.00367	0.00458
0.00367	0.00603
0.00367	0.00523
0.00367	0.00539
0.00367	0.00394
0.00367	0.00297
0.00367	0.00684
0.00367	0.00378
0.00372	0.00426
0.00372	0.00297
0.00372	0.00410
0.00372	0.00442
0.00372	-0.00138
0.00372	0.00362
0.00372	0.00152
0.00372	0.00200
0.00372	-0.00122
0.00372	0.00072
0.00378	0.00088
0.00378	0.00184
0.00378	-0.00090
0.00378	0.00007
0.00378	0.00072
0.00378	0.00072
0.00378	0.00039
0.00378	-0.00154
0.00378	0.00023
0.00378	0.00039
0.00383	0.00200
0.00383	0.00039
0.00383	0.00104
0.00383	0.00120
0.00383	0.00152
0.00383	0.00007
0.00383	0.00136
0.00383	0.00394
0.00383	0.00426
0.00383	0.00587
0.00389	0.00619
0.00389	0.00281
0.00389	0.00619
0.00389	0.00603
0.00389	0.00635
0.00389	0.00861
0.00389	0.00925
0.00389	0.01070
0.00389	0.00797
0.00389	0.01022
0.00394	0.00974
0.00394	0.00942
0.00394	0.00845
0.00394	0.00958
0.00394	0.00700
0.00394	0.01135
0.00394	0.00635
0.00394	0.00861
0.00394	0.00652
0.00394	0.00474
0.00400	0.00458
0.00400	0.00635
0.00400	0.00668
0.00400	0.00281
0.00400	0.00023
0.00400	0.00249
0.00400	0.00281
0.00400	0.00184
0.00400	0.00345
0.00400	0.00136
0.00406	0.00249
0.00406	0.00200
0.00406	0.00055
0.00406	0.00104
0.00406	0.00265
0.00406	0.00265
0.00406	0.00265
0.00406	0.00362
0.00406	0.00313
0.00406	0.00217
0.00411	0.00490
0.00411	0.00635
0.00411	0.00587
0.00411	0.00378
0.00411	0.00555
0.00411	0.00748
0.00411	0.00925
0.00411	0.01038
0.00411	0.01119
0.00411	0.00829
0.00417	0.01087
0.00417	0.01248
0.00417	0.01151
0.00417	0.00893
0.00417	0.01135
0.00417	0.01119
0.00417	0.00813
0.00417	0.01070
0.00417	0.01006
0.00417	0.00958
0.00422	0.00700
0.00422	0.00797
0.00422	0.00426
0.00422	0.00168
0.00422	0.00378
0.00422	0.00329
0.00422	0.00249
0.00422	0.00329
0.00422	0.00055
0.00422	0.00458
0.00428	-0.00186
0.00428	-0.00041
0.00428	0.00265
0.00428	0.00233
0.00428	0.00072
0.00428	0.00362
0.00428	0.00233
0.00428	-0.00106
0.00428	0.00168
0.00428	0.00233
0.00433	-0.00009
0.00433	0.00394
0.00433	0.00297
0.00433	0.00442
0.00433	0.00297
0.00433	0.00619
0.00433	0.00555
0.00433	0.00329
0.00433	0.00555
0.00439	0.00539
0.00439	0.00635
0.00439	0.00845
0.00439	0.00716
0.00439	0.00490
0.00439	0.01006
0.00439	0.00668
0.00439	0.00861
0.00439	0.00668
0.00439	0.00974
0.00444	0.00716
0.00444	0.00780
0.00444	0.00732
0.00444	0.00829
0.00444	0.00571
0.00444	0.00732
0.00444	0.00555
0.00444	0.00668
0.00444	0.00426
0.00444	0.00587
0.00450	0.00265
0.00450	0.00297
0.00450	0.00265
0.00450	0.00410
0.00450	0.00055
0.00450	0.00072
0.00450	-0.00106
0.00450	0.00072
0.00450	0.00120
0.00450	0.00265
0.00456	0.00136
0.00456	-0.00025
0.00456	-0.00073
0.00456	-0.00009
0.00456	-0.00154
0.00456	-0.00138
0.00456	-0.00283
0.00456	-0.00122
0.00456	0.00023
0.00456	-0.00267
0.00461	-0.00025
0.00461	0.00281
0.00461	-0.00073
0.00461	0.00168
0.00461	0.00136
0.00461	0.00072
0.00461	0.00184
0.00461	-0.00170
0.00461	0.00249
0.00461	0.00329
0.00467	0.00217
0.00467	0.00184
0.00467	0.00120
0.00467	0.00378
0.00467	0.00281
0.00467	0.00297
0.00467	0.00281
0.00467	0.00394
0.00467	0.00200
0.00467	0.00136
0.00467	-0.00154
0.00472	0.00281
0.00472	-0.00041
0.00472	0.00217
0.00472	-0.00170
0.00472	0.00104
0.00472	-0.00041
0.00472	0.00200
0.00472	-0.00057
0.00472	0.00184
0.00478	-0.00202
0.00478	-0.00235
0.00478	-0.00138
0.00478	-0.00009
0.00478	-0.00057
0.00478	0.00055
0.00478	-0.00170
0.00478	-0.00363
0.00478	-0.00025
0.00478	-0.00186
0.00483	-0.00041
0.00483	-0.00122
0.00483	0.00265
0.00483	-0.00218
0.00483	-0.00251
0.00483	-0.00299
0.00483	0.00249
0.00483	0.00168
0.00483	-0.00218
0.00483	-0.00251
0.00483	-0.00025
0.00489	-0.00106
0.00489	-0.00073
0.00489	-0.00138
0.00489	0.00136
0.00489	-0.00057
0.00489	0.00329
0.00489	-0.00380
0.00489	0.00184
0.00489	-0.00218
0.00489	-0.00138
0.00494	-0.00057
0.00494	-0.00315
0.00494	-0.00106
0.00494	-0.00347
0.00494	-0.00090
0.00494	0.00120
0.00494	0.00088
0.00494	0.00072
0.00494	-0.00106
0.00500	-0.00090
0.00500	0.00007
0.00500	-0.00025
0.00500	0.00265
0.00500	0.00120
0.00500	-0.00283
0.00500	-0.00380
0.00500	0.00039
0.00500	0.00007
0.00500	-0.00057
0.00500	0.00120
0.00506	-0.00009
0.00506	-0.00186
0.00506	0.00055
0.00506	-0.00009
0.00506	-0.00009
0.00506	0.00281
0.00506	0.00249
0.00506	0.00072
0.00506	0.00474
0.00506	0.00474
0.00506	0.00394
0.00511	0.00362
0.00511	0.00458
0.00511	0.00184
0.00511	0.00410
0.00511	0.00249
0.00511	0.00700
0.00511	0.00780
0.00511	0.00716
0.00511	0.00861
0.00511	0.00845
0.00517	0.00893
0.00517	0.00780
0.00517	0.00700
0.00517	0.00990
0.00517	0.00893
0.00517	0.00652
0.00517	0.01087
0.00517	0.01054
0.00517	0.00845
0.00517	0.01070
0.00522	0.00893
0.00522	0.00797
0.00522	0.00990
0.00522	0.00716
0.00522	0.00652
0.00522	0.00974
0.00522	0.00829
0.00522	0.00684
0.00522	0.00748
0.00522	0.00684
0.00528	0.00813
0.00528	0.00410
0.00528	0.00474
0.00528	0.00507
0.00528	0.00507
0.00528	0.00474
0.00528	0.00329
0.00528	0.00410
0.00528	0.00490
0.00528	0.00603
0.00533	0.00410
0.00533	0.00845
0.00533	0.00813
0.00533	0.01296
0.00533	0.01666
0.00533	0.01360
0.00533	0.01779
0.00533	0.01683
0.00533	0.02085
0.00533	0.02134
0.00539	0.02520
0.00539	0.02408
0.00539	0.02649
0.00539	0.02988
0.00539	0.02955
0.00539	0.02971
0.00539	0.03423
0.00539	0.03648
0.00539	0.03165
0.00539	0.03584
0.00539	0.03648
0.00544	0.03568
0.00544	0.03664
0.00544	0.03519
0.00544	0.03793
0.00544	0.03487
0.00544	0.03487
0.00544	0.03358
0.00544	0.02939
0.00544	0.03004
0.00544	0.02762
0.00550	0.02601
0.00550	0.02375
0.00550	0.02198
0.00550	0.02295
0.00550	0.01989
0.00550	0.01811
0.00550	0.01699
0.00550	0.01521
0.00550	0.01715
0.00550	0.01602
0.00556	0.01457
0.00556	0.01618
0.00556	0.01586
0.00556	0.01956
0.00556	0.01876
0.00556	0.01489
0.00556	0.02440
0.00556	0.02617
0.00556	0.03052
0.00556	0.03503
0.00561	0.03841
0.00561	0.04421
0.00561	0.04792
0.00561	0.04985
0.00561	0.05565
0.00561	0.06258
0.00561	0.06483
0.00561	0.06773
0.00561	0.07208
0.00561	0.07386
0.00561	0.07853
0.00567	0.08062
0.00567	0.08159
0.00567	0.08449
0.00567	0.08417
0.00567	0.08272
0.00567	0.08497
0.00567	0.08320
0.00567	0.08272
0.00567	0.08127
0.00567	0.07660
0.00567	0.07692
0.00572	0.07305
0.00572	0.07015
0.00572	0.06532
0.00572	0.05968
0.00572	0.05324
0.00572	0.05501
0.00572	0.04695
0.00572	0.04341
0.00572	0.04019
0.00572	0.03519
0.00578	0.03245
0.00578	0.03229
0.00578	0.03229
0.00578	0.03084
0.00578	0.03229
0.00578	0.03616
0.00578	0.03825
0.00578	0.04454
0.00578	0.04840
0.00583	0.05307
0.00583	0.06049
0.00583	0.06725
0.00583	0.07450
0.00583	0.08078
0.00583	0.09061
0.00583	0.10028
0.00583	0.10672
0.00583	0.11268
0.00583	0.11929
0.00583	0.12638
0.00589	0.13008
0.00589	0.13685
0.00589	0.14088
0.00589	0.14297
0.00589	0.14619
0.00589	0.14829
0.00589	0.14829
0.00589	0.14732
0.00589	0.14426
0.00589	0.14297
0.00589	0.13894
0.00594	0.13508
0.00594	0.13008
0.00594	0.12283
0.00594	0.12025
0.00594	0.10898
0.00594	0.10447
0.00594	0.09947
0.00594	0.08900
0.00594	0.08562
0.00600	0.07547
0.00600	0.07096
0.00600	0.06242
0.00600	0.05710
0.00600	0.05485
0.00600	0.05130
0.00600	0.05179
0.00600	0.04969
0.00600	0.04808
0.00600	0.05517
0.00606	0.05227
0.00606	0.05501
0.00606	0.05597
0.00606	0.06000
0.00606	0.06500
0.00606	0.07096
0.00606	0.07595
0.00606	0.08449
0.00606	0.09335
0.00606	0.10108
0.00606	0.11107
0.00611	0.11880
0.00611	0.13234
0.00611	0.14200
0.00611	0.15151
0.00611	0.16005
0.00611	0.17020
0.00611	0.18163
0.00611	0.18888
0.00611	0.19436
0.00611	0.19920
0.00617	0.20338
0.00617	0.20806
0.00617	0.20806
0.00617	0.20564
0.00617	0.20757
0.00617	0.20644
0.00617	0.20177
0.00617	0.19678
0.00617	0.18937
0.00622	0.18035
0.00622	0.16746
0.00622	0.15908
0.00622	0.14506
0.00622	0.13814
0.00622	0.12702
0.00622	0.11607
0.00622	0.10720
0.00622	0.09689
0.00622	0.08836
0.00628	0.08368
0.00628	0.07563
0.00628	0.07241
0.00628	0.06725
0.00628	0.06387
0.00628	0.06306
0.00628	0.06500
0.00628	0.06548
0.00628	0.06693
0.00628	0.07531
0.00633	0.08320
0.00633	0.09061
0.00633	0.10092
0.00633	0.11397
0.00633	0.12702
0.00633	0.14297
0.00633	0.15457
0.00633	0.16440
0.00633	0.18292
0.00633	0.19162
0.00639	0.20532
0.00639	0.21547
0.00639	0.22642
0.00639	0.23593
0.00639	0.24173
0.00639	0.24575
0.00639	0.25236
0.00639	0.25252
0.00639	0.25429
0.00639	0.25268
0.00644	0.24946
0.00644	0.24092
0.00644	0.23335
0.00644	0.22384
0.00644	0.21224
0.00644	0.19855
0.00644	0.18743
0.00644	0.17277
0.00644	0.15956
0.00644	0.14249
0.00650	0.13137
0.00650	0.12170
0.00650	0.10978
0.00650	0.09883
0.00650	0.08884
0.00650	0.08240
0.00650	0.07643
0.00650	0.07402
0.00650	0.07176
0.00650	0.07208
0.00656	0.07192
0.00656	0.07708
0.00656	0.08078
0.00656	0.08836
0.00656	0.09996
0.00656	0.10962
0.00656	0.12332
0.00656	0.13556
0.00656	0.15280
0.00656	0.16762
0.00661	0.18679
0.00661	0.20048
0.00661	0.21627
0.00661	0.22997
0.00661	0.24124
0.00661	0.25381
0.00661	0.26090
0.00661	0.26331
0.00661	0.26686
0.00667	0.26879
0.00667	0.26847
0.00667	0.26412
0.00667	0.26122
0.00667	0.25268
0.00667	0.24479
0.00667	0.23705
0.00667	0.22626
0.00667	0.21514
0.00667	0.20113
0.00672	0.18905
0.00672	0.17310
0.00672	0.15908
0.00672	0.14796
0.00672	0.13620
0.00672	0.12299
0.00672	0.11333
0.00672	0.10221
0.00672	0.09399
0.00672	0.08803
0.00678	0.07966
0.00678	0.07289
0.00678	0.07370
0.00678	0.07160
0.00678	0.07080
0.00678	0.07047
0.00678	0.07627
0.00678	0.07257
0.00678	0.08449
0.00678	0.09593
0.00683	0.10286
0.00683	0.11671
0.00683	0.12831
0.00683	0.14265
0.00683	0.15537
0.00683	0.16601
0.00683	0.18147
0.00683	0.19017
0.00683	0.20290
0.00683	0.21402
0.00689	0.22143
0.00689	0.23125
0.00689	0.23850
0.00689	0.24704
0.00689	0.24978
0.00689	0.25123
0.00689	0.25397
0.00689	0.25381
0.00689	0.25832
0.00689	0.24640
0.00694	0.23899
0.00694	0.23254
0.00694	0.22320
0.00694	0.21257
0.00694	0.20113
0.00694	0.18969
0.00694	0.18051
0.00694	0.16424
0.00694	0.15231
0.00694	0.13443
0.00700	0.12412
0.00700	0.11075
0.00700	0.09947
0.00700	0.08658
0.00700	0.07660
0.00700	0.07176
0.00700	0.06500
0.00700	0.06161
0.00700	0.06145
0.00700	0.06419
0.00706	0.06822
0.00706	0.07112
0.00706	0.08014
0.00706	0.09093
0.00706	0.09899
0.00706	0.10624
0.00706	0.11913
0.00706	0.13008
0.00706	0.13765
0.00706	0.14748
0.00711	0.15715
0.00711	0.16536
0.00711	0.17616
0.00711	0.18292
0.00711	0.18937
0.00711	0.19726
0.00711	0.20016
0.00711	0.20628
0.00711	0.20435
0.00711	0.20967
0.00717	0.20757
0.00717	0.20741
0.00717	0.20693
0.00717	0.19968
0.00717	0.19549
0.00717	0.19050
0.00717	0.18373
0.00717	0.17535
0.00717	0.16569
0.00717	0.15715
0.00717	0.14764
0.00722	0.13427
0.00722	0.12283
0.00722	0.11590
0.00722	0.10253
0.00722	0.09126
0.00722	0.08336
0.00722	0.07466
0.00722	0.06822
0.00722	0.06113
0.00728	0.05726
0.00728	0.05050
0.00728	0.04905
0.00728	0.04631
0.00728	0.04679
0.00728	0.04663
0.00728	0.04985
0.00728	0.05050
0.00728	0.05662
0.00728	0.06081
0.00733	0.06451
0.00733	0.07386
0.00733	0.07595
0.00733	0.08674
0.00733	0.09399
