Interference and Diffraction Data File Wed, Oct 20, 2021 4:54 PM
Sensor Position (Meters)	Light Intensity (Volts)
0.00044	-0.00073
0.00044	-0.00106
0.00044	-0.00186
0.00044	-0.00235
0.00044	-0.00315
0.00044	-0.00073
0.00044	-0.00331
0.00044	-0.00057
0.00044	-0.00396
0.00050	-0.00057
0.00050	-0.00170
0.00050	-0.00090
0.00050	-0.00380
0.00050	-0.00186
0.00050	-0.00122
0.00050	-0.00106
0.00050	-0.00202
0.00050	-0.00347
0.00050	-0.00073
0.00050	0.00571
0.00056	-0.00073
0.00056	-0.00186
0.00056	-0.00170
0.00056	-0.00138
0.00056	-0.00122
0.00056	0.00039
0.00056	0.00088
0.00056	-0.00090
0.00056	-0.00299
0.00056	0.00249
0.00056	-0.00025
0.00056	0.00088
0.00061	-0.00090
0.00061	0.00136
0.00061	0.00072
0.00061	0.00088
0.00061	0.00120
0.00061	-0.00138
0.00061	-0.00202
0.00061	-0.00025
0.00061	0.00039
0.00061	0.00023
0.00061	-0.00090
0.00067	-0.00154
0.00067	0.00072
0.00067	0.00265
0.00067	0.00587
0.00067	0.00217
0.00067	0.00378
0.00067	0.00120
0.00067	-0.00025
0.00067	0.00168
0.00067	0.00249
0.00067	0.00007
0.00072	0.00200
0.00072	0.00265
0.00072	0.00152
0.00072	0.00281
0.00072	0.00555
0.00072	0.00152
0.00072	0.00265
0.00072	-0.00090
0.00072	0.00120
0.00072	0.00039
0.00072	0.00007
0.00078	0.00039
0.00078	0.00136
0.00078	-0.00251
0.00078	0.00072
0.00078	0.00007
0.00078	0.00152
0.00078	0.00120
0.00078	0.00023
0.00078	-0.00154
0.00078	0.00007
0.00078	-0.00138
0.00078	-0.00251
0.00083	-0.00138
0.00083	0.00072
0.00083	0.00088
0.00083	-0.00541
0.00083	-0.00154
0.00083	0.00055
0.00083	0.00039
0.00083	-0.00073
0.00083	-0.00025
0.00083	-0.00235
0.00083	-0.00122
0.00089	-0.00202
0.00089	-0.00106
0.00089	-0.00025
0.00089	-0.00090
0.00089	-0.00041
0.00089	-0.00363
0.00089	-0.00057
0.00089	0.00217
0.00089	-0.00186
0.00089	-0.00073
0.00089	0.00265
0.00094	-0.00202
0.00094	0.00152
0.00094	-0.00009
0.00094	0.00168
0.00094	-0.00186
0.00094	-0.00106
0.00094	-0.00090
0.00094	-0.00041
0.00094	0.00362
0.00094	0.00233
0.00094	0.00152
0.00094	0.00281
0.00100	0.00217
0.00100	0.00217
0.00100	0.00426
0.00100	0.00281
0.00100	0.00281
0.00100	0.00474
0.00100	0.00442
0.00100	0.00249
0.00100	0.00394
0.00100	0.00378
0.00100	0.00474
0.00106	0.00362
0.00106	0.00458
0.00106	0.00426
0.00106	0.00539
0.00106	0.00587
0.00106	0.00684
0.00106	0.00700
0.00106	0.00539
0.00106	0.00507
0.00106	0.00539
0.00106	0.00732
0.00111	0.00684
0.00111	0.00603
0.00111	0.00555
0.00111	0.00458
0.00111	0.00329
0.00111	0.00507
0.00111	0.00442
0.00111	0.00426
0.00111	0.00732
0.00111	0.00426
0.00111	0.00523
0.00117	0.00507
0.00117	0.00362
0.00117	0.00265
0.00117	0.00474
0.00117	0.00539
0.00117	0.00313
0.00117	0.00152
0.00117	0.00313
0.00117	0.00200
0.00117	0.00200
0.00117	0.00088
0.00117	0.00313
0.00122	0.00217
0.00122	0.00120
0.00122	0.00039
0.00122	0.00345
0.00122	0.00136
0.00122	-0.00073
0.00122	0.00297
0.00122	0.00039
0.00122	0.00007
0.00122	-0.00073
0.00122	0.00136
0.00128	0.00039
0.00128	0.00136
0.00128	-0.00009
0.00128	0.00055
0.00128	0.00120
0.00128	-0.00122
0.00128	-0.00138
0.00128	-0.00106
0.00128	0.00072
0.00128	0.00023
0.00128	0.00136
0.00133	0.00168
0.00133	-0.00235
0.00133	-0.00090
0.00133	0.00217
0.00133	0.00136
0.00133	0.00458
0.00133	0.00619
0.00133	0.00313
0.00133	0.00217
0.00133	0.00362
0.00133	0.00297
0.00139	0.00587
0.00139	0.00249
0.00139	0.00523
0.00139	0.00635
0.00139	0.00587
0.00139	0.00732
0.00139	0.00764
0.00139	0.00603
0.00139	0.00684
0.00139	0.00329
0.00139	0.00716
0.00139	0.00394
0.00144	0.00684
0.00144	0.00587
0.00144	0.00684
0.00144	0.00748
0.00144	0.00925
0.00144	0.00587
0.00144	0.00861
0.00144	0.00732
0.00144	0.00974
0.00144	0.00877
0.00150	0.00861
0.00150	0.00603
0.00150	0.00764
0.00150	0.00861
0.00150	0.01296
0.00150	0.00813
0.00150	0.00716
0.00150	0.00716
0.00150	0.00780
0.00150	0.00732
0.00150	0.00748
0.00156	0.00652
0.00156	0.00490
0.00156	0.00265
0.00156	0.00603
0.00156	0.00764
0.00156	0.00571
0.00156	0.00523
0.00156	0.00555
0.00156	0.00523
0.00156	0.00635
0.00156	0.00507
0.00156	0.00297
0.00161	0.00345
0.00161	0.00442
0.00161	0.00200
0.00161	-0.00025
0.00161	0.00394
0.00161	-0.00122
0.00161	0.00249
0.00161	0.00217
0.00161	0.00217
0.00161	-0.00025
0.00161	-0.00154
0.00167	0.00152
0.00167	-0.00090
0.00167	0.00120
0.00167	0.00023
0.00167	0.00088
0.00167	-0.00009
0.00167	0.00023
0.00167	-0.00106
0.00167	-0.00267
0.00167	-0.00009
0.00172	-0.00283
0.00172	-0.00090
0.00172	0.00039
0.00172	-0.00218
0.00172	0.00039
0.00172	-0.00428
0.00172	0.00072
0.00172	0.00168
0.00172	-0.00218
0.00172	0.00055
0.00172	-0.00186
0.00172	0.00265
0.00178	0.00088
0.00178	0.00281
0.00178	0.00023
0.00178	0.00184
0.00178	0.00249
0.00178	0.00394
0.00178	0.00104
0.00178	0.00120
0.00178	0.00281
0.00178	0.00345
0.00178	0.00474
0.00183	0.00297
0.00183	0.00490
0.00183	0.00458
0.00183	0.00523
0.00183	0.00748
0.00183	0.00426
0.00183	0.00523
0.00183	0.00603
0.00183	0.00571
0.00183	0.00442
0.00183	0.00507
0.00189	0.00362
0.00189	0.00571
0.00189	0.00587
0.00189	0.00507
0.00189	0.00539
0.00189	0.00507
0.00189	0.00684
0.00189	0.00474
0.00189	0.00668
0.00189	0.00474
0.00194	0.00458
0.00194	0.00684
0.00194	0.00458
0.00194	0.00152
0.00194	0.00184
0.00194	0.00426
0.00194	0.00265
0.00194	0.00104
0.00194	0.00490
0.00194	0.00281
0.00194	0.00362
0.00200	0.00072
0.00200	0.00136
0.00200	0.00200
0.00200	-0.00170
0.00200	0.00378
0.00200	0.00120
0.00200	-0.00090
0.00200	-0.00138
0.00200	-0.00154
0.00200	0.00104
0.00200	0.00072
0.00206	-0.00057
0.00206	0.00233
0.00206	0.00136
0.00206	0.00023
0.00206	0.00120
0.00206	-0.00170
0.00206	0.00007
0.00206	-0.00251
0.00206	-0.00009
0.00206	-0.00186
0.00206	-0.00347
0.00211	-0.00154
0.00211	-0.00154
0.00211	-0.00331
0.00211	-0.00073
0.00211	-0.00170
0.00211	0.00136
0.00211	-0.00090
0.00211	0.00055
0.00211	-0.00138
0.00211	-0.00235
0.00217	-0.00025
0.00217	-0.00235
0.00217	-0.00202
0.00217	0.00039
0.00217	-0.00251
0.00217	-0.00492
0.00217	-0.00122
0.00217	0.00072
0.00217	0.00007
0.00217	0.00104
0.00217	-0.00106
0.00222	0.00136
0.00222	0.00233
0.00222	0.00313
0.00222	-0.00170
0.00222	0.00104
0.00222	0.00152
0.00222	0.00120
0.00222	0.00362
0.00222	0.00055
0.00222	0.00265
0.00222	0.00023
0.00228	0.00023
0.00228	0.00265
0.00228	0.00152
0.00228	-0.00025
0.00228	0.00281
0.00228	0.00200
0.00228	0.00233
0.00228	0.00168
0.00228	0.00136
0.00228	0.00507
0.00233	0.00281
0.00233	0.00152
0.00233	0.00233
0.00233	-0.00009
0.00233	0.00700
0.00233	0.00120
0.00233	-0.00492
0.00233	-0.00073
0.00233	0.00217
0.00233	0.00120
0.00233	-0.00202
0.00239	-0.00090
0.00239	0.00152
0.00239	0.00088
0.00239	0.00055
0.00239	-0.00331
0.00239	-0.00009
0.00239	-0.00202
0.00239	0.00184
0.00239	-0.00041
0.00239	-0.00041
0.00244	-0.00009
0.00244	-0.00186
0.00244	-0.00331
0.00244	0.00023
0.00244	-0.00331
0.00244	-0.00138
0.00244	0.00152
0.00244	-0.00009
0.00244	-0.00347
0.00244	-0.00299
0.00244	-0.00041
0.00250	-0.00267
0.00250	-0.00299
0.00250	-0.00122
0.00250	-0.00460
0.00250	-0.00315
0.00250	-0.00186
0.00250	-0.00106
0.00250	-0.00315
0.00250	-0.00090
0.00250	-0.00218
0.00256	-0.00444
0.00256	0.00378
0.00256	-0.00525
0.00256	-0.00251
0.00256	-0.00202
0.00256	0.00039
0.00256	-0.00347
0.00256	-0.00106
0.00256	-0.00235
0.00256	-0.00476
0.00261	-0.00170
0.00261	-0.00154
0.00261	-0.00299
0.00261	-0.00315
0.00261	0.00023
0.00261	-0.00283
0.00261	-0.00444
0.00261	-0.00283
0.00261	-0.00138
0.00261	-0.00460
0.00261	-0.00251
0.00267	-0.00347
0.00267	-0.00331
0.00267	-0.00653
0.00267	-0.00283
0.00267	-0.00573
0.00267	-0.00251
0.00267	0.00088
0.00267	-0.00525
0.00267	-0.00541
0.00267	-0.00057
0.00272	-0.00041
0.00272	-0.00331
0.00272	-0.00412
0.00272	-0.00057
0.00272	-0.00186
0.00272	0.00152
0.00272	-0.00202
0.00272	-0.00170
0.00272	-0.00283
0.00272	-0.00299
0.00278	-0.00154
0.00278	-0.00090
0.00278	-0.00315
0.00278	-0.00041
0.00278	-0.00122
0.00278	-0.00283
0.00278	-0.00138
0.00278	-0.00090
0.00278	-0.00186
0.00278	-0.00170
0.00283	-0.00009
0.00283	-0.00283
0.00283	-0.00186
0.00283	-0.00106
0.00283	-0.00235
0.00283	-0.00186
0.00283	-0.00251
0.00283	-0.00073
0.00283	-0.00122
0.00283	-0.00267
0.00283	-0.00412
0.00289	-0.00202
0.00289	-0.00331
0.00289	-0.00283
0.00289	-0.00154
0.00289	-0.00122
0.00289	-0.00363
0.00289	-0.00412
0.00289	-0.00363
0.00289	-0.00363
0.00289	-0.00122
0.00294	-0.00460
0.00294	-0.00396
0.00294	-0.00283
0.00294	0.00088
0.00294	-0.00202
0.00294	-0.00218
0.00294	-0.00041
0.00294	-0.00299
0.00294	-0.00331
0.00294	-0.00235
0.00300	-0.00202
0.00300	-0.00412
0.00300	-0.00267
0.00300	-0.00186
0.00300	-0.00718
0.00300	-0.00122
0.00300	-0.00235
0.00300	-0.00315
0.00300	0.00088
0.00300	-0.00138
0.00306	-0.00106
0.00306	0.00168
0.00306	-0.00106
0.00306	-0.00138
0.00306	0.00200
0.00306	0.00184
0.00306	0.00120
0.00306	0.00152
0.00306	0.00233
0.00306	0.00039
0.00306	0.00217
0.00311	0.00184
0.00311	0.00120
0.00311	0.00120
0.00311	0.00474
0.00311	0.00184
0.00311	0.00329
0.00311	0.00281
0.00311	0.00072
0.00311	0.00345
0.00311	0.00490
0.00317	0.00362
0.00317	0.00442
0.00317	0.00265
0.00317	0.00152
0.00317	0.00297
0.00317	0.00265
0.00317	0.00265
0.00317	0.00249
0.00317	0.00072
0.00317	0.00313
0.00322	0.00152
0.00322	-0.00009
0.00322	0.00378
0.00322	0.00313
0.00322	0.00023
0.00322	-0.00090
0.00322	0.00136
0.00322	0.00297
0.00322	-0.00090
0.00322	0.00055
0.00322	-0.00186
0.00328	-0.00025
0.00328	-0.00347
0.00328	-0.00218
0.00328	-0.00170
0.00328	0.00007
0.00328	-0.00009
0.00328	0.00039
0.00328	-0.00090
0.00328	-0.00138
0.00328	-0.00154
0.00333	-0.00331
0.00333	0.00007
0.00333	-0.00170
0.00333	-0.00508
0.00333	-0.00331
0.00333	0.00055
0.00333	-0.00073
0.00333	-0.00090
0.00333	-0.00057
0.00333	0.00072
0.00339	0.00281
0.00339	0.00072
0.00339	0.00168
0.00339	0.00152
0.00339	-0.00235
0.00339	0.00555
0.00339	0.00410
0.00339	0.00748
0.00339	0.00442
0.00339	0.00571
0.00339	0.00700
0.00344	0.00700
0.00344	0.00797
0.00344	0.01119
0.00344	0.01151
0.00344	0.01038
0.00344	0.01119
0.00344	0.01167
0.00344	0.01264
0.00344	0.01473
0.00344	0.01377
0.00344	0.01473
0.00350	0.01731
0.00350	0.01618
0.00350	0.01683
0.00350	0.01683
0.00350	0.01683
0.00350	0.01618
0.00350	0.01715
0.00350	0.02053
0.00350	0.02053
0.00350	0.02053
0.00350	0.02021
0.00356	0.02005
0.00356	0.01763
0.00356	0.02150
0.00356	0.02182
0.00356	0.01860
0.00356	0.01811
0.00356	0.01763
0.00356	0.01795
0.00356	0.01618
0.00356	0.01666
0.00356	0.01586
0.00361	0.01683
0.00361	0.01908
0.00361	0.01473
0.00361	0.01296
0.00361	0.01425
0.00361	0.01344
0.00361	0.01070
0.00361	0.01215
0.00361	0.01215
0.00361	0.01344
0.00367	0.00764
0.00367	0.00829
0.00367	0.00619
0.00367	0.00652
0.00367	0.00442
0.00367	0.00539
0.00367	0.00458
0.00367	0.00394
0.00367	0.00410
0.00367	0.00249
0.00367	0.00281
0.00372	0.00378
0.00372	0.00426
0.00372	0.00249
0.00372	0.00378
0.00372	0.00007
0.00372	0.00345
0.00372	0.00152
0.00372	0.00458
0.00372	0.00072
0.00372	0.00652
0.00372	0.00587
0.00378	0.00845
0.00378	0.00797
0.00378	0.00974
0.00378	0.01135
0.00378	0.01505
0.00378	0.01650
0.00378	0.01908
0.00378	0.01811
0.00378	0.02134
0.00378	0.02424
0.00383	0.02762
0.00383	0.02553
0.00383	0.02923
0.00383	0.03036
0.00383	0.03487
0.00383	0.03278
0.00383	0.03455
0.00383	0.03922
0.00383	0.04131
0.00383	0.04147
0.00383	0.04518
0.00389	0.04486
0.00389	0.04663
0.00389	0.04872
0.00389	0.04679
0.00389	0.05001
0.00389	0.05034
0.00389	0.05259
0.00389	0.05114
0.00389	0.05340
0.00389	0.05098
0.00389	0.04953
0.00389	0.04985
0.00394	0.05130
0.00394	0.04969
0.00394	0.04792
0.00394	0.04824
0.00394	0.04792
0.00394	0.04486
0.00394	0.04421
0.00394	0.04309
0.00394	0.04228
0.00394	0.04019
0.00400	0.03664
0.00400	0.03745
0.00400	0.03213
0.00400	0.03278
0.00400	0.03278
0.00400	0.02826
0.00400	0.02536
0.00400	0.02633
0.00400	0.02327
0.00400	0.02182
0.00400	0.01828
0.00406	0.01731
0.00406	0.01473
0.00406	0.01505
0.00406	0.01441
0.00406	0.01167
0.00406	0.01119
0.00406	0.00925
0.00406	0.00990
0.00406	0.00764
0.00406	0.00764
0.00406	0.00748
0.00411	0.00813
0.00411	0.00297
0.00411	0.00861
0.00411	0.00764
0.00411	0.00797
0.00411	0.01087
0.00411	0.00958
0.00411	0.00732
0.00411	0.01409
0.00411	0.01586
0.00411	0.01505
0.00417	0.01844
0.00417	0.02150
0.00417	0.02182
0.00417	0.02633
0.00417	0.02633
0.00417	0.02794
0.00417	0.03149
0.00417	0.03632
0.00417	0.03938
0.00417	0.04421
0.00417	0.04776
0.00422	0.04889
0.00422	0.04889
0.00422	0.05726
0.00422	0.05823
0.00422	0.05952
0.00422	0.06177
0.00422	0.06548
0.00422	0.06999
0.00422	0.07402
0.00422	0.07595
0.00422	0.07756
0.00428	0.07321
0.00428	0.08111
0.00428	0.08481
0.00428	0.08546
0.00428	0.08674
0.00428	0.09013
0.00428	0.09222
0.00428	0.09222
0.00428	0.09142
0.00428	0.09222
0.00428	0.09029
0.00433	0.09158
0.00433	0.09077
0.00433	0.08368
0.00433	0.09126
0.00433	0.09013
0.00433	0.08626
0.00433	0.08272
0.00433	0.07933
0.00433	0.08159
0.00433	0.07885
0.00433	0.07788
0.00439	0.07225
0.00439	0.07031
0.00439	0.06580
0.00439	0.06451
0.00439	0.05791
0.00439	0.05436
0.00439	0.05259
0.00439	0.04889
0.00439	0.04582
0.00439	0.04325
0.00439	0.03777
0.00444	0.03455
0.00444	0.02939
0.00444	0.02859
0.00444	0.02698
0.00444	0.02520
0.00444	0.02343
0.00444	0.02069
0.00444	0.01779
0.00444	0.01457
0.00444	0.01554
0.00444	0.01505
0.00450	0.01409
0.00450	0.01264
0.00450	0.01409
0.00450	0.01473
0.00450	0.01296
0.00450	0.01683
0.00450	0.01650
0.00450	0.01666
0.00450	0.02053
0.00450	0.02101
0.00450	0.02440
0.00450	0.02810
0.00456	0.02907
0.00456	0.03165
0.00456	0.03745
0.00456	0.04051
0.00456	0.04566
0.00456	0.05082
0.00456	0.05549
0.00456	0.06129
0.00456	0.06435
0.00456	0.06822
0.00456	0.07611
0.00461	0.08240
0.00461	0.08868
0.00461	0.09093
0.00461	0.09641
0.00461	0.10253
0.00461	0.10527
0.00461	0.11284
0.00461	0.11429
0.00461	0.11623
0.00461	0.11800
0.00467	0.12493
0.00467	0.13185
0.00467	0.13024
0.00467	0.13137
0.00467	0.13153
0.00467	0.13234
0.00467	0.13669
0.00467	0.13379
0.00467	0.13411
0.00467	0.13314
0.00467	0.13346
0.00472	0.12976
0.00472	0.12767
0.00472	0.12348
0.00472	0.12203
0.00472	0.11929
0.00472	0.11929
0.00472	0.11478
0.00472	0.11252
0.00472	0.10737
0.00472	0.10189
0.00472	0.09915
0.00472	0.09528
0.00478	0.08948
0.00478	0.08449
0.00478	0.08336
0.00478	0.07950
0.00478	0.07756
0.00478	0.07160
0.00478	0.06902
0.00478	0.06032
0.00478	0.05775
0.00478	0.05372
0.00483	0.05098
0.00483	0.04711
0.00483	0.04244
0.00483	0.03729
0.00483	0.03648
0.00483	0.03358
0.00483	0.03116
0.00483	0.02859
0.00483	0.02778
0.00483	0.02440
0.00483	0.02166
0.00489	0.02311
0.00489	0.02182
0.00489	0.02166
0.00489	0.01811
0.00489	0.01811
0.00489	0.01876
0.00489	0.02069
0.00489	0.02037
0.00489	0.02150
0.00489	0.02408
0.00489	0.02746
0.00494	0.02794
0.00494	0.03342
0.00494	0.03648
0.00494	0.03809
0.00494	0.04051
0.00494	0.04405
0.00494	0.04727
0.00494	0.05050
0.00494	0.05759
0.00494	0.06000
0.00500	0.06338
0.00500	0.06935
0.00500	0.07547
0.00500	0.08030
0.00500	0.08707
0.00500	0.09109
0.00500	0.09947
0.00500	0.10253
0.00500	0.10898
0.00500	0.11478
0.00500	0.11590
0.00506	0.12315
0.00506	0.12589
0.00506	0.13073
0.00506	0.13910
0.00506	0.14555
0.00506	0.14796
0.00506	0.15409
0.00506	0.15892
0.00506	0.15779
0.00506	0.16166
0.00506	0.16569
0.00511	0.16714
0.00511	0.16569
0.00511	0.16472
0.00511	0.16536
0.00511	0.16762
0.00511	0.16714
0.00511	0.16311
0.00511	0.16246
0.00511	0.15956
0.00511	0.15844
0.00517	0.15618
0.00517	0.15199
0.00517	0.14555
0.00517	0.13959
0.00517	0.13846
0.00517	0.13330
0.00517	0.12847
0.00517	0.12074
0.00517	0.11397
0.00517	0.10801
0.00517	0.10253
0.00522	0.09416
0.00522	0.08674
0.00522	0.08320
0.00522	0.07950
0.00522	0.07160
0.00522	0.06757
0.00522	0.05968
0.00522	0.05469
0.00522	0.04792
0.00522	0.04502
0.00528	0.04002
0.00528	0.03680
0.00528	0.03036
0.00528	0.02859
0.00528	0.02617
0.00528	0.02649
0.00528	0.02198
0.00528	0.02359
0.00528	0.02359
0.00528	0.02134
0.00533	0.02311
0.00533	0.02617
0.00533	0.02585
0.00533	0.02681
0.00533	0.03374
0.00533	0.03664
0.00533	0.03954
0.00533	0.04405
0.00533	0.04953
0.00533	0.05372
0.00533	0.05871
0.00539	0.06210
0.00539	0.06532
0.00539	0.07353
0.00539	0.08111
0.00539	0.08803
0.00539	0.09577
0.00539	0.10559
0.00539	0.11091
0.00539	0.11880
0.00539	0.12557
0.00544	0.13266
0.00544	0.13749
0.00544	0.14233
0.00544	0.14796
0.00544	0.15521
0.00544	0.15537
0.00544	0.16391
0.00544	0.16569
0.00544	0.17358
0.00544	0.17567
0.00550	0.17728
0.00550	0.17938
0.00550	0.17954
0.00550	0.17696
0.00550	0.17648
0.00550	0.17600
0.00550	0.17084
0.00550	0.17068
0.00550	0.16762
0.00550	0.16182
0.00550	0.15699
0.00556	0.15231
0.00556	0.14635
0.00556	0.13959
0.00556	0.13395
0.00556	0.13073
0.00556	0.12235
0.00556	0.12058
0.00556	0.11719
0.00556	0.10930
0.00556	0.10479
0.00561	0.09979
0.00561	0.08997
0.00561	0.08368
0.00561	0.07724
0.00561	0.07144
0.00561	0.07015
0.00561	0.06419
0.00561	0.05726
0.00561	0.05501
0.00561	0.04937
0.00567	0.04309
0.00567	0.03922
0.00567	0.03390
0.00567	0.03020
0.00567	0.02971
0.00567	0.02698
0.00567	0.02214
0.00567	0.02488
0.00567	0.02263
0.00567	0.02295
0.00572	0.02263
0.00572	0.02375
0.00572	0.02585
0.00572	0.02440
0.00572	0.02665
0.00572	0.03068
0.00572	0.03406
0.00572	0.04051
0.00572	0.04276
0.00572	0.04776
0.00572	0.05485
0.00578	0.05662
0.00578	0.06548
0.00578	0.06773
0.00578	0.07482
0.00578	0.07772
0.00578	0.08191
0.00578	0.09061
0.00578	0.09818
0.00578	0.10479
0.00578	0.11462
0.00578	0.12122
0.00583	0.12670
0.00583	0.13379
0.00583	0.13733
0.00583	0.14410
0.00583	0.14861
0.00583	0.15248
0.00583	0.15827
0.00583	0.15844
0.00583	0.16279
0.00583	0.16536
0.00589	0.16714
0.00589	0.17084
0.00589	0.16875
0.00589	0.17229
0.00589	0.17181
0.00589	0.16665
0.00589	0.16971
0.00589	0.16585
0.00589	0.16150
0.00589	0.15876
0.00589	0.15699
0.00594	0.15231
0.00594	0.14635
0.00594	0.14088
0.00594	0.13427
0.00594	0.12654
0.00594	0.12203
0.00594	0.11445
0.00594	0.10946
0.00594	0.10334
0.00594	0.09657
0.00600	0.08852
0.00600	0.08336
0.00600	0.07611
0.00600	0.06645
0.00600	0.06355
0.00600	0.05678
0.00600	0.05227
0.00600	0.04840
0.00600	0.04292
0.00600	0.03986
0.00600	0.03761
0.00606	0.03326
0.00606	0.02891
0.00606	0.02794
0.00606	0.02649
0.00606	0.02263
0.00606	0.02053
0.00606	0.01924
0.00606	0.02134
0.00606	0.02085
0.00606	0.02069
0.00606	0.01940
0.00611	0.01940
0.00611	0.02327
0.00611	0.02826
0.00611	0.02875
0.00611	0.03326
0.00611	0.03664
0.00611	0.03874
0.00611	0.04164
0.00611	0.04792
0.00611	0.04840
0.00617	0.05372
0.00617	0.05726
0.00617	0.06097
0.00617	0.07015
0.00617	0.07080
0.00617	0.07917
0.00617	0.08336
0.00617	0.08691
0.00617	0.09238
0.00617	0.09593
0.00617	0.09931
0.00622	0.10044
0.00622	0.11059
0.00622	0.11719
0.00622	0.11719
0.00622	0.11784
0.00622	0.12444
0.00622	0.12573
0.00622	0.13024
0.00622	0.13185
0.00622	0.13282
0.00622	0.13588
0.00628	0.13733
0.00628	0.13572
0.00628	0.13846
0.00628	0.13991
0.00628	0.13910
0.00628	0.13846
0.00628	0.13878
0.00628	0.13540
0.00628	0.13427
0.00628	0.13314
0.00628	0.13153
0.00633	0.12686
0.00633	0.12557
0.00633	0.12283
0.00633	0.11832
0.00633	0.11300
0.00633	0.11027
0.00633	0.10785
0.00633	0.10382
0.00633	0.10302
0.00633	0.09706
0.00633	0.09416
0.00639	0.08916
0.00639	0.08546
0.00639	0.07869
0.00639	0.07466
0.00639	0.06999
0.00639	0.06741
0.00639	0.06290
0.00639	0.05823
0.00639	0.05420
0.00639	0.05259
0.00639	0.04679
0.00644	0.04631
0.00644	0.04180
0.00644	0.04228
0.00644	0.03874
0.00644	0.03374
0.00644	0.03165
0.00644	0.02746
0.00644	0.02746
0.00644	0.02182
0.00644	0.02263
0.00650	0.02134
0.00650	0.01811
0.00650	0.01844
0.00650	0.01360
0.00650	0.01602
0.00650	0.01538
0.00650	0.01457
0.00650	0.01554
0.00650	0.01554
0.00650	0.01650
0.00650	0.01956
0.00656	0.02198
0.00656	0.02440
0.00656	0.02134
0.00656	0.02536
0.00656	0.02698
0.00656	0.02955
0.00656	0.03423
0.00656	0.03551
0.00656	0.03680
0.00656	0.04180
0.00656	0.04615
0.00661	0.04921
0.00661	0.04985
0.00661	0.05726
0.00661	0.05920
0.00661	0.06049
0.00661	0.06483
0.00661	0.06870
0.00661	0.07225
0.00661	0.07370
0.00661	0.07643
0.00661	0.08240
0.00667	0.08304
0.00667	0.08836
0.00667	0.09013
0.00667	0.09109
0.00667	0.09254
0.00667	0.09303
0.00667	0.09722
0.00667	0.09609
0.00667	0.09722
0.00667	0.09706
0.00667	0.10028
0.00672	0.09754
0.00672	0.09528
0.00672	0.08948
0.00672	0.09335
0.00672	0.09432
0.00672	0.09367
0.00672	0.09142
0.00672	0.08674
0.00672	0.08836
0.00672	0.08546
0.00672	0.08175
0.00678	0.08078
0.00678	0.07821
0.00678	0.07466
0.00678	0.07160
0.00678	0.06564
0.00678	0.06628
0.00678	0.06355
0.00678	0.05952
0.00678	0.05662
0.00678	0.05162
0.00678	0.04969
0.00683	0.04631
0.00683	0.04292
0.00683	0.03874
0.00683	0.03294
0.00683	0.03149
0.00683	0.02746
0.00683	0.02601
0.00683	0.02198
0.00683	0.02150
0.00683	0.01795
0.00683	0.01618
0.00689	0.01554
0.00689	0.01054
0.00689	0.00893
0.00689	0.01087
0.00689	0.00845
0.00689	0.01006
0.00689	0.00990
0.00689	0.00942
