Interference and Diffraction Data File Wed, Oct 20, 2021 4:14 PM
Sensor Position (Meters)	Light Intensity (Volts)
-0.00144	-0.00267
-0.00144	-0.00138
-0.00144	-0.00315
-0.00150	-0.00073
-0.00150	-0.00396
-0.00150	-0.00331
-0.00150	-0.00363
-0.00150	-0.00508
-0.00150	-0.00380
-0.00150	-0.00396
-0.00150	-0.00154
-0.00150	-0.00380
-0.00150	-0.00363
-0.00156	-0.00412
-0.00156	-0.00315
-0.00156	-0.00057
-0.00156	-0.00122
-0.00156	-0.00525
-0.00156	0.00152
-0.00156	-0.00154
-0.00156	-0.00267
-0.00156	-0.00508
-0.00156	-0.00299
-0.00161	-0.00299
-0.00161	-0.00251
-0.00161	-0.00073
-0.00161	-0.00283
-0.00161	-0.00202
-0.00161	-0.00090
-0.00161	-0.00235
-0.00161	-0.00202
-0.00161	-0.00073
-0.00167	0.00023
-0.00167	-0.00315
-0.00167	-0.00154
-0.00167	-0.00025
-0.00167	-0.00170
-0.00167	-0.00170
-0.00167	-0.00460
-0.00167	-0.00331
-0.00167	0.00023
-0.00167	-0.00363
-0.00172	-0.00363
-0.00172	-0.00299
-0.00172	-0.00299
-0.00172	-0.00508
-0.00172	-0.00396
-0.00172	0.00055
-0.00172	-0.00138
-0.00172	-0.00251
-0.00172	-0.00090
-0.00172	-0.00315
-0.00178	-0.00380
-0.00178	-0.00138
-0.00178	-0.00090
-0.00178	-0.00363
-0.00178	-0.00251
-0.00178	-0.00235
-0.00178	-0.00090
-0.00178	-0.00412
-0.00178	-0.00154
-0.00178	-0.00009
-0.00183	-0.00202
-0.00183	-0.00025
-0.00183	0.00055
-0.00183	-0.00057
-0.00183	0.00007
-0.00183	0.00104
-0.00183	-0.00363
-0.00183	-0.00090
-0.00183	0.00039
-0.00183	-0.00025
-0.00189	0.00023
-0.00189	-0.00073
-0.00189	0.00072
-0.00189	0.00072
-0.00189	0.00265
-0.00189	0.00329
-0.00189	0.00088
-0.00189	0.00055
-0.00189	0.00088
-0.00189	0.00072
-0.00194	0.00233
-0.00194	0.00313
-0.00194	0.00249
-0.00194	0.00088
-0.00194	0.00442
-0.00194	0.00555
-0.00194	0.00813
-0.00194	0.00474
-0.00194	0.00233
-0.00194	0.00233
-0.00200	0.00378
-0.00200	0.00426
-0.00200	0.00007
-0.00200	0.00394
-0.00200	0.00249
-0.00200	0.00442
-0.00200	0.00297
-0.00200	0.00281
-0.00200	0.00474
-0.00200	0.00571
-0.00206	0.00378
-0.00206	0.00507
-0.00206	0.00523
-0.00206	0.00362
-0.00206	0.00700
-0.00206	0.00587
-0.00206	0.00426
-0.00206	0.00813
-0.00206	0.00893
-0.00206	0.00635
-0.00211	0.00555
-0.00211	0.01006
-0.00211	0.00845
-0.00211	0.00732
-0.00211	0.00813
-0.00211	0.00942
-0.00211	0.00942
-0.00211	0.00732
-0.00211	0.00861
-0.00211	0.00877
-0.00211	0.00829
-0.00217	0.00732
-0.00217	0.00877
-0.00217	0.00861
-0.00217	0.01167
-0.00217	0.00942
-0.00217	0.00925
-0.00217	0.01103
-0.00217	0.00958
-0.00217	0.01167
-0.00217	0.01070
-0.00222	0.01199
-0.00222	0.01328
-0.00222	0.01344
-0.00222	0.01183
-0.00222	0.01264
-0.00222	0.01377
-0.00222	0.01521
-0.00222	0.01264
-0.00222	0.01441
-0.00222	0.01554
-0.00222	0.01521
-0.00228	0.01328
-0.00228	0.01538
-0.00228	0.01344
-0.00228	0.01828
-0.00228	0.01811
-0.00228	0.01795
-0.00228	0.01666
-0.00228	0.01828
-0.00228	0.01892
-0.00228	0.01811
-0.00233	0.01860
-0.00233	0.01844
-0.00233	0.02069
-0.00233	0.01860
-0.00233	0.01795
-0.00233	0.02166
-0.00233	0.02150
-0.00233	0.02101
-0.00233	0.02101
-0.00233	0.02150
-0.00233	0.02134
-0.00239	0.02037
-0.00239	0.02246
-0.00239	0.02311
-0.00239	0.02569
-0.00239	0.02440
-0.00239	0.02085
-0.00239	0.02118
-0.00239	0.02649
-0.00239	0.02665
-0.00239	0.02375
-0.00239	0.02520
-0.00244	0.02553
-0.00244	0.02327
-0.00244	0.02714
-0.00244	0.02520
-0.00244	0.02698
-0.00244	0.02843
-0.00244	0.02875
-0.00244	0.02826
-0.00244	0.02875
-0.00244	0.02649
-0.00250	0.03197
-0.00250	0.02955
-0.00250	0.03149
-0.00250	0.02988
-0.00250	0.03036
-0.00250	0.03100
-0.00250	0.03245
-0.00250	0.03084
-0.00250	0.03245
-0.00250	0.03197
-0.00256	0.03423
-0.00256	0.03342
-0.00256	0.03165
-0.00256	0.03261
-0.00256	0.03326
-0.00256	0.03616
-0.00256	0.03519
-0.00256	0.03503
-0.00256	0.03390
-0.00256	0.03648
-0.00256	0.03616
-0.00261	0.03648
-0.00261	0.03745
-0.00261	0.03503
-0.00261	0.03568
-0.00261	0.03825
-0.00261	0.04180
-0.00261	0.03809
-0.00261	0.03841
-0.00261	0.03906
-0.00261	0.04212
-0.00267	0.04002
-0.00267	0.04002
-0.00267	0.04019
-0.00267	0.04228
-0.00267	0.04856
-0.00267	0.04083
-0.00267	0.04534
-0.00267	0.04180
-0.00267	0.04518
-0.00267	0.04405
-0.00272	0.04357
-0.00272	0.04486
-0.00272	0.04518
-0.00272	0.04437
-0.00272	0.04695
-0.00272	0.04711
-0.00272	0.04824
-0.00272	0.04711
-0.00272	0.04566
-0.00272	0.04985
-0.00272	0.04840
-0.00278	0.04969
-0.00278	0.04969
-0.00278	0.04889
-0.00278	0.04776
-0.00278	0.04744
-0.00278	0.05195
-0.00278	0.05195
-0.00278	0.05179
-0.00278	0.05195
-0.00278	0.05420
-0.00278	0.05259
-0.00283	0.05452
-0.00283	0.05340
-0.00283	0.05162
-0.00283	0.05533
-0.00283	0.05340
-0.00283	0.05485
-0.00283	0.05275
-0.00283	0.05420
-0.00283	0.05211
-0.00283	0.05179
-0.00289	0.05678
-0.00289	0.05469
-0.00289	0.05614
-0.00289	0.05565
-0.00289	0.05549
-0.00289	0.05710
-0.00289	0.05710
-0.00289	0.05968
-0.00289	0.05710
-0.00289	0.05726
-0.00294	0.05823
-0.00294	0.05807
-0.00294	0.05936
-0.00294	0.06161
-0.00294	0.05871
-0.00294	0.05984
-0.00294	0.05968
-0.00294	0.06145
-0.00294	0.06049
-0.00294	0.06193
-0.00294	0.06032
-0.00300	0.06097
-0.00300	0.06258
-0.00300	0.06258
-0.00300	0.06097
-0.00300	0.06371
-0.00300	0.06371
-0.00300	0.06322
-0.00300	0.06258
-0.00300	0.06564
-0.00300	0.06645
-0.00306	0.06451
-0.00306	0.06451
-0.00306	0.06467
-0.00306	0.06483
-0.00306	0.06709
-0.00306	0.06387
-0.00306	0.06854
-0.00306	0.06516
-0.00306	0.06564
-0.00306	0.06596
-0.00311	0.06612
-0.00311	0.06612
-0.00311	0.06580
-0.00311	0.06806
-0.00311	0.06822
-0.00311	0.06838
-0.00311	0.06838
-0.00311	0.06757
-0.00311	0.06918
-0.00311	0.06838
-0.00317	0.07031
-0.00317	0.07031
-0.00317	0.07208
-0.00317	0.06983
-0.00317	0.07128
-0.00317	0.07144
-0.00317	0.07241
-0.00317	0.07031
-0.00317	0.06999
-0.00317	0.07337
-0.00317	0.07080
-0.00322	0.07160
-0.00322	0.07402
-0.00322	0.07386
-0.00322	0.07257
-0.00322	0.07257
-0.00322	0.07257
-0.00322	0.07353
-0.00322	0.07208
-0.00322	0.07386
-0.00322	0.07386
-0.00328	0.07273
-0.00328	0.07096
-0.00328	0.07063
-0.00328	0.07031
-0.00328	0.07289
-0.00328	0.07627
-0.00328	0.07305
-0.00328	0.07080
-0.00328	0.07096
-0.00328	0.07208
-0.00333	0.07225
-0.00333	0.07241
-0.00333	0.07337
-0.00333	0.07337
-0.00333	0.07321
-0.00333	0.07225
-0.00333	0.07144
-0.00333	0.07192
-0.00333	0.07144
-0.00333	0.07176
-0.00339	0.07515
-0.00339	0.07579
-0.00339	0.07160
-0.00339	0.07370
-0.00339	0.07289
-0.00339	0.07321
-0.00339	0.07305
-0.00339	0.07063
-0.00339	0.07482
-0.00339	0.07466
-0.00344	0.07531
-0.00344	0.07192
-0.00344	0.07080
-0.00344	0.07482
-0.00344	0.07112
-0.00344	0.07305
-0.00344	0.06999
-0.00344	0.07305
-0.00344	0.07305
-0.00344	0.07112
-0.00350	0.07128
-0.00350	0.07370
-0.00350	0.07144
-0.00350	0.07031
-0.00350	0.07208
-0.00350	0.07080
-0.00350	0.07096
-0.00350	0.07063
-0.00350	0.07063
-0.00350	0.07080
-0.00356	0.07031
-0.00356	0.07128
-0.00356	0.07144
-0.00356	0.06838
-0.00356	0.06790
-0.00356	0.06822
-0.00356	0.06870
-0.00356	0.06870
-0.00356	0.06951
-0.00356	0.06967
-0.00361	0.06854
-0.00361	0.06806
-0.00361	0.06870
-0.00361	0.06709
-0.00361	0.06628
-0.00361	0.06612
-0.00361	0.06532
-0.00361	0.06693
-0.00361	0.06532
-0.00361	0.06645
-0.00367	0.06548
-0.00367	0.06467
-0.00367	0.06355
-0.00367	0.06258
-0.00367	0.06532
-0.00367	0.06306
-0.00367	0.06338
-0.00367	0.06306
-0.00367	0.06371
-0.00367	0.06081
-0.00372	0.06306
-0.00372	0.06338
-0.00372	0.06371
-0.00372	0.06161
-0.00372	0.06113
-0.00372	0.06113
-0.00372	0.06226
-0.00372	0.05952
-0.00372	0.05871
-0.00378	0.05887
-0.00378	0.05936
-0.00378	0.05936
-0.00378	0.06000
-0.00378	0.05887
-0.00378	0.05678
-0.00378	0.05759
-0.00378	0.05646
-0.00378	0.05436
-0.00378	0.05420
-0.00378	0.05372
-0.00383	0.05904
-0.00383	0.05533
-0.00383	0.05485
-0.00383	0.05420
-0.00383	0.05581
-0.00383	0.04679
-0.00383	0.05791
-0.00383	0.05291
-0.00383	0.05243
-0.00383	0.05114
-0.00389	0.05420
-0.00389	0.05324
-0.00389	0.05307
-0.00389	0.05130
-0.00389	0.05066
-0.00389	0.05146
-0.00389	0.05275
-0.00389	0.05050
-0.00389	0.04953
-0.00389	0.04969
-0.00394	0.04889
-0.00394	0.04872
-0.00394	0.04744
-0.00394	0.04566
-0.00394	0.04615
-0.00394	0.04502
-0.00394	0.04631
-0.00394	0.04518
-0.00394	0.04486
-0.00394	0.04405
-0.00400	0.04292
-0.00400	0.04486
-0.00400	0.04325
-0.00400	0.04421
-0.00400	0.04276
-0.00400	0.04196
-0.00400	0.04212
-0.00400	0.04083
-0.00400	0.04147
-0.00400	0.04405
-0.00406	0.04341
-0.00406	0.04164
-0.00406	0.04147
-0.00406	0.04083
-0.00406	0.04099
-0.00406	0.03954
-0.00406	0.03857
-0.00406	0.03777
-0.00406	0.03777
-0.00406	0.03568
-0.00411	0.03519
-0.00411	0.03696
-0.00411	0.03745
-0.00411	0.03809
-0.00411	0.03551
-0.00411	0.03729
-0.00411	0.03471
-0.00411	0.03326
-0.00411	0.03245
-0.00411	0.03487
-0.00417	0.03261
-0.00417	0.03084
-0.00417	0.03406
-0.00417	0.03149
-0.00417	0.03406
-0.00417	0.03052
-0.00417	0.03084
-0.00417	0.03149
-0.00417	0.03326
-0.00417	0.02971
-0.00417	0.02778
-0.00422	0.03020
-0.00422	0.02923
-0.00422	0.02907
-0.00422	0.02778
-0.00422	0.02665
-0.00422	0.02794
-0.00422	0.02778
-0.00422	0.02762
-0.00422	0.02601
-0.00422	0.02762
-0.00428	0.02649
-0.00428	0.02891
-0.00428	0.02536
-0.00428	0.02263
-0.00428	0.02246
-0.00428	0.02504
-0.00428	0.02279
-0.00428	0.02327
-0.00428	0.02391
-0.00428	0.02263
-0.00428	0.02488
-0.00433	0.02037
-0.00433	0.02263
-0.00433	0.02343
-0.00433	0.02263
-0.00433	0.02246
-0.00433	0.01892
-0.00433	0.01860
-0.00433	0.02118
-0.00433	0.02021
-0.00439	0.01860
-0.00439	0.02021
-0.00439	0.01973
-0.00439	0.01924
-0.00439	0.01715
-0.00439	0.01892
-0.00439	0.01860
-0.00439	0.01554
-0.00439	0.01666
-0.00439	0.01650
-0.00439	0.01731
-0.00444	0.01538
-0.00444	0.01296
-0.00444	0.01586
-0.00444	0.01586
-0.00444	0.01441
-0.00444	0.01538
-0.00444	0.01554
-0.00444	0.01360
-0.00444	0.01344
-0.00444	0.01215
-0.00444	0.01151
-0.00450	0.01409
-0.00450	0.01280
-0.00450	0.01312
-0.00450	0.01070
-0.00450	0.01038
-0.00450	0.01135
-0.00450	0.01248
-0.00450	0.01103
-0.00450	0.00909
-0.00450	0.01119
-0.00456	0.00958
-0.00456	0.01054
-0.00456	0.00925
-0.00456	0.00877
-0.00456	0.00797
-0.00456	0.00507
-0.00456	0.00925
-0.00456	0.00909
-0.00456	0.00909
-0.00456	0.00652
-0.00461	0.00732
-0.00461	0.01151
-0.00461	0.00668
-0.00461	0.00571
-0.00461	0.00893
-0.00461	0.00877
-0.00461	0.00635
-0.00461	0.00587
-0.00461	0.00635
-0.00461	0.00716
-0.00461	0.00426
-0.00467	0.00603
-0.00467	0.00555
-0.00467	0.00539
-0.00467	0.00410
-0.00467	0.00410
-0.00467	0.00345
-0.00467	0.00474
-0.00467	0.00426
-0.00467	0.00458
-0.00467	0.00168
-0.00467	0.00490
-0.00472	0.00603
-0.00472	0.00055
-0.00472	0.00265
-0.00472	0.00329
-0.00472	0.00265
-0.00472	0.00249
-0.00472	0.00233
-0.00472	0.00104
-0.00472	-0.00009
-0.00472	-0.00009
-0.00478	0.00426
-0.00478	0.00120
-0.00478	0.00249
-0.00478	0.00184
-0.00478	0.00039
-0.00478	0.00329
-0.00478	0.00055
-0.00478	0.00039
-0.00478	0.00233
-0.00478	0.00233
-0.00483	-0.00090
-0.00483	-0.00170
-0.00483	0.00265
-0.00483	0.00200
-0.00483	-0.00170
-0.00483	-0.00283
-0.00483	0.00168
-0.00483	-0.00025
-0.00483	0.00168
-0.00483	-0.00090
-0.00483	-0.00347
-0.00489	-0.00041
-0.00489	-0.00170
-0.00489	-0.00154
-0.00489	-0.00444
-0.00489	-0.00315
-0.00489	-0.00138
-0.00489	-0.00347
-0.00489	-0.00267
-0.00489	-0.00106
-0.00489	-0.00057
-0.00489	-0.00057
-0.00494	-0.00347
-0.00494	-0.00347
-0.00494	0.00007
-0.00494	0.00007
-0.00494	-0.00412
-0.00494	-0.00138
-0.00494	-0.00186
-0.00494	-0.00154
-0.00494	-0.00218
-0.00494	-0.00396
-0.00500	-0.00670
-0.00500	-0.00363
-0.00500	-0.00186
-0.00500	-0.00138
-0.00500	-0.00347
-0.00500	-0.00057
-0.00500	-0.00267
-0.00500	-0.00218
-0.00500	-0.00057
-0.00500	-0.00412
-0.00506	-0.00154
-0.00506	-0.00041
-0.00506	-0.00299
-0.00506	-0.00299
-0.00506	-0.00106
-0.00506	-0.00073
-0.00506	-0.00138
-0.00506	-0.00347
-0.00506	-0.00138
-0.00506	-0.00508
-0.00506	-0.00460
-0.00511	-0.00492
-0.00511	-0.00057
-0.00511	-0.00090
-0.00511	-0.00138
-0.00511	-0.00106
-0.00511	-0.00347
-0.00511	-0.00057
-0.00511	-0.00444
-0.00511	-0.00283
-0.00511	-0.00363
-0.00517	-0.00218
-0.00517	-0.00090
-0.00517	-0.00428
-0.00517	-0.00363
-0.00517	-0.00444
-0.00517	-0.00492
-0.00517	-0.00218
-0.00517	-0.00170
-0.00517	-0.00090
-0.00517	-0.00444
-0.00522	-0.00235
-0.00522	-0.00218
-0.00522	-0.00331
-0.00522	-0.00476
-0.00522	-0.00380
-0.00522	-0.00267
-0.00522	-0.00041
-0.00522	-0.00106
-0.00522	-0.00251
-0.00522	-0.00057
-0.00522	-0.00218
-0.00528	-0.00541
-0.00528	-0.00057
-0.00528	0.00265
-0.00528	-0.00380
-0.00528	-0.00331
-0.00528	-0.00267
-0.00528	-0.00218
-0.00528	-0.00412
-0.00528	-0.00331
-0.00528	-0.00138
-0.00533	-0.00267
-0.00533	-0.00106
-0.00533	-0.00073
-0.00533	-0.00235
-0.00533	-0.00363
-0.00533	-0.00073
-0.00533	-0.00235
-0.00533	-0.00186
-0.00533	-0.00331
-0.00533	-0.00106
-0.00539	-0.00299
-0.00539	-0.00090
-0.00539	-0.00251
-0.00539	-0.00267
-0.00539	-0.00025
-0.00539	-0.00090
-0.00539	-0.00283
-0.00539	-0.00363
-0.00539	-0.00170
-0.00539	-0.00267
